lecture_id,area,latitude,longitude,user_id
5f2786faa76ce73f7c0a9495,강원,37.53151,129,7bbc488655717dc5
5f35370cf9b9ed3dee7f1b73,대전,36.348315,127.390594,54da7b253976454b
5f35370cf9b9ed3dee7f1b6c,서울,37.487935,126.857758,523619b812b2dac6
5f266927e67b8fcf4340c937,서울,37.487935,126.857758,d5b373a7b7917ae4
5f266927e67b8fcf4340c1165,서울,37.487935,126.857758,f167a4b48b342a7c
5f266927e67b8fcf4340c606,서울,37.487935,126.857758,f5fde6155f9f1f82
5f266927e67b8fcf4340c092,서울,37.487935,126.857758,b2dcde2ae1fc296b
5f35370cf9b9ed3dee7f1b6d,서울,37.487935,126.857758,ed9ee67a9217d66d
5f35370cf9b9ed3dee7f1b78,대전,36.348315,127.390594,6e27f755ff4fe975
5f2786faa76ce73f7c0a9493,광주,36.084621,126.951141,55a865ac6737b4ba
5f266927e67b8fcf4340c911,서울,37.487935,126.857758,1c958eeea4ffe34f
5f266927e67b8fcf4340c1370,서울,37.487935,126.857758,a6a9718437e236ee
5f36558829f38171335a88f9,충북,37.885693,127.733917,63849627cc2e6626
5f266927e67b8fcf4340c1312,서울,37.487935,126.857758,4333f7faa9eee9e2
5f266927e67b8fcf4340c313,서울,37.487935,126.857758,b5e16441af1a53a6
5f2cfa581c0c783e4e825378,부산,35.179554,129.0756416,48c41ed4e2af6b2f
5f266927e67b8fcf4340c091,부산,35.179554,129.0756416,18b84ffbe24687f8
5f266927e67b8fcf4340c1113,서울,37.487935,126.857758,5bfd11ed12f8825d
5f266927e67b8fcf4340c1666,서울,37.487935,126.857758,2ecc26d3911a1873
5f2786faa76ce73f7c0a9493,광주,36.084621,126.951141,76156d79dfcbe481
5f2cfa581c0c783e4e825379,부산,35.179554,129.0756416,918f31525ddfeb6b
5f2786faa76ce73f7c0a9494,광주,36.084621,126.951141,c5189776fd5d5218
5f2cfa581c0c783e4e825377,경기,37.546755,127.203827,1be4a88c21b37514
5f2cfa581c0c783e4e825370,서울,37.487935,126.857758,eafe7d19d1427733
5f266927e67b8fcf4340c860,서울,37.487935,126.857758,9b8c8f5eb7673714
5f266927e67b8fcf4340c730,서울,37.487935,126.857758,eb6ca991fdd7ea26
5f266927e67b8fcf4340c1880,서울,37.487935,126.857758,bcec3eec74672131
5f266927e67b8fcf4340c08f,부산,35.179554,129.0756416,88eacf4fe816fd1a
5f266927e67b8fcf4340c093,서울,37.487935,126.857758,3e21992c846f2cfc
5f266927e67b8fcf4340c08d,부산,35.179554,129.0756416,6fe29dee1ccaf83e
5f266927e67b8fcf4340c096,서울,37.487935,126.857758,adafeef749a9d378
5f266927e67b8fcf4340c08b,경기,37.546755,127.203827,7369fe33c5a88b4c
5f36558829f38171335a88fb,광주,36.084621,126.951141,99b6464b94e74cdd
5f2786faa76ce73f7c0a9495,충북,37.885693,127.733917,5e948b371e7ab6ee
5f266927e67b8fcf4340c1243,서울,37.487935,126.857758,aaa83bd924c87525
5f35370cf9b9ed3dee7f1b70,서울,37.487935,126.857758,76fe4bdde6a3cc31
5f266927e67b8fcf4340c08e,부산,35.179554,129.0756416,7f541d7eae859429
5f2cfa581c0c783e4e825371,서울,37.487935,126.857758,57cd151fcb469975
5f36558829f38171335a88fb,광주,36.084621,126.951141,d387a139eb3aefb8
5f266927e67b8fcf4340c1010,서울,37.487935,126.857758,bf736354922aac2a
5f36558829f38171335a88fc,세종,36.56,127.278,4141836893ac358f
5f35370cf9b9ed3dee7f1b6a,부산,35.179554,129.0756416,8eefea8325182631
5f36558829f38171335a88fa,충북,37.885693,127.733917,37bd926d523521cb
5f2cfa581c0c783e4e825373,경기,37.546755,127.203827,7ffc115bb3d6f32b
5f36558829f38171335a88fa,광주,36.084621,126.951141,6beb8679e4ecb8a9
5f266927e67b8fcf4340c08e,부산,35.179554,129.0756416,13deeefcf3d9bb5c
5f2786faa76ce73f7c0a9493,광주,36.084621,126.951141,bc2f331cbd8f9761
5f35370cf9b9ed3dee7f1b6d,서울,37.487935,126.857758,cab93ba8cd922235
5f266927e67b8fcf4340c1244,서울,37.487935,126.857758,3cb874b9ffc4ce65
5f35370cf9b9ed3dee7f1b73,대전,36.348315,127.390594,62d7e48b4c3fdff3
5f36558829f38171335a88ff,세종,36.56,127.278,4496bd41fb5c85b6
5f35370cf9b9ed3dee7f1b78,대전,36.348315,127.390594,fa45d8d2dc38e232
5f266927e67b8fcf4340c089,서울,37.487935,126.857758,8ecf625ab352f2b6
5f266927e67b8fcf4340c094,서울,37.487935,126.857758,8bed265ce192b64b
5f266927e67b8fcf4340c779,서울,37.487935,126.857758,fa1567296c94eae7
5f2786faa76ce73f7c0a9499,대전,36.348315,127.390594,4f9e435bf421fcb5
5f266927e67b8fcf4340c08d,경남,35.556809,129.247284,fb8bfa3f444c6c2a
5f266927e67b8fcf4340c1234,서울,37.487935,126.857758,b81a56371dc26841
5f266927e67b8fcf4340c1053,서울,37.487935,126.857758,4873ce3cf4ae5af7
5f266927e67b8fcf4340c259,서울,37.487935,126.857758,1d754f3c2dc99318
5f266927e67b8fcf4340c091,서울,37.487935,126.857758,3614836c5468ddd5
5f266927e67b8fcf4340c193,서울,37.487935,126.857758,772d944c8519a47c
5f2cfa581c0c783e4e825372,서울,37.487935,126.857758,269bab8ba5f53c7d
5f36558829f38171335a88fb,광주,36.084621,126.951141,15ce1fa8fee3a2ac
5f266927e67b8fcf4340c370,서울,37.487935,126.857758,fcdd5a6aa5fec76f
5f266927e67b8fcf4340c1183,서울,37.487935,126.857758,19e991359c2d529e
5f266927e67b8fcf4340c935,서울,37.487935,126.857758,bab52848dea768e7
5f266927e67b8fcf4340c300,서울,37.487935,126.857758,a8433168f6de3dfd
5f36558829f38171335a8903,제주,33.4996213,126.5311884,325b4f3c33179cf5
5f266927e67b8fcf4340c461,서울,37.487935,126.857758,c14697c318af631c
5f266927e67b8fcf4340c092,서울,37.487935,126.857758,b9eee72171c946a6
5f266927e67b8fcf4340c1066,서울,37.487935,126.857758,9f41b133aa3af778
